,Max Velocity,Avg Velocity,Avg Altitude Drop
0,217.0,163.73,2903.81
1,180.0,128.43,3711.88
2,50.0,47.17,49723.83
3,157.0,111.94,4359.67
4,50.0,38.77,12657.91
5,162.0,118.08,7732.8
6,236.0,176.12,13825.5
7,46.0,38.49,22827.4
8,177.0,115.35,9435.61
9,177.0,112.54,9349.89
10,62.0,52.81,96291.31
11,45.0,45.0,208900.08
12,48.0,42.9,250933.5
13,221.0,165.02,19490.03
14,53.0,41.91,24809.89
15,209.0,128.43,18531.18
16,211.0,155.83,22959.33
17,171.0,125.98,21308.68
18,50.0,44.17,41371.42
19,225.0,159.86,30960.06
20,138.0,105.08,25358.79
21,120.0,96.6,25163.42
22,98.0,44.0,44220.42
23,194.0,148.29,43147.51
24,149.0,120.89,25729.31
25,118.0,88.61,81716.44
26,55.0,51.62,190488.53
27,188.0,115.66,35219.55
28,83.0,44.15,70833.29
29,228.0,161.5,65828.08
30,223.0,168.78,75630.91
31,210.0,159.52,92445.28
32,57.0,46.46,295468.42
33,223.0,158.92,70223.32
34,79.0,50.26,235796.09
35,143.0,105.94,71250.81
36,160.0,112.96,42369.61
37,221.0,158.95,79959.57
38,45.0,42.0,592064.8
39,199.0,150.07,69641.59
40,94.0,39.96,173676.21
41,224.0,162.28,87412.97
42,218.0,146.42,96372.89
43,47.0,45.25,246127.35
44,53.0,42.44,96769.36
45,221.0,159.26,92482.7
46,77.0,33.58,23999.83
47,38.0,32.52,310735.18
48,73.0,60.35,394762.85
49,210.0,156.07,104668.8
50,139.0,111.19,53423.9
51,52.0,47.49,45848.8
52,173.0,116.93,59215.02
53,64.0,51.38,290709.1
54,178.0,131.87,72250.58
55,160.0,157.56,337679.81
56,115.0,98.86,214417.88
57,66.0,31.24,17162.43
58,51.0,48.1,148704.65
59,64.0,52.77,130435.26
60,71.0,65.8,136526.9
61,160.0,110.04,91375.81
62,69.0,43.94,80887.26
63,170.0,124.95,84276.67
64,64.0,51.0,346217.5
65,78.0,45.26,306332.88
66,125.0,44.79,173563.32
67,198.0,144.86,120488.22
68,103.0,52.21,465674.55
69,57.0,56.75,1125630.42
70,59.0,43.95,643432.52
71,104.0,84.79,67409.59
72,56.0,42.44,406775.59
73,48.0,38.53,813858.0
74,34.0,32.93,988558.86
75,49.0,41.31,1064864.0
76,30.0,18.17,477503.66
77,108.0,84.81,65746.24
78,57.0,49.15,115260.81
79,42.0,29.28,406829.67
80,57.0,40.28,97277.47
81,49.0,42.72,188635.35
82,42.0,39.31,249574.73
83,198.0,155.65,143125.7
84,48.0,42.53,108745.89
85,204.0,135.03,100997.03
86,63.0,52.3,146334.04
87,157.0,149.94,472543.03
88,143.0,108.17,73490.24
89,100.0,84.28,119599.07
90,107.0,87.84,76861.67
91,54.0,48.71,990750.06
92,48.0,46.92,272293.02
93,44.0,41.94,64566.39
94,187.0,122.74,104959.32
95,158.0,119.44,92725.39
96,163.0,115.64,89545.81
97,35.0,29.05,271910.88
98,149.0,47.32,75239.9
99,53.0,40.83,102730.2
100,66.0,65.25,1532946.67
101,59.0,41.47,253294.47
102,71.0,68.82,370345.24
103,57.0,50.82,1683686.27
104,40.0,37.39,1030105.94
105,59.0,51.64,663438.07
106,53.0,46.37,531996.03
107,73.0,39.66,57079.71
108,194.0,128.56,105518.7
109,69.0,57.5,1372000.29
110,67.0,66.8,768681.32
111,75.0,74.45,873880.0
112,60.0,50.64,583329.45
113,75.0,74.23,316004.79
114,155.0,141.26,153274.57
115,78.0,72.02,461024.67
116,82.0,75.02,451227.57
117,165.0,119.39,101770.42
118,82.0,78.82,504449.82
119,53.0,43.33,194314.28
120,120.0,101.97,99976.45
121,194.0,128.73,118277.39
122,63.0,60.27,223179.73
123,212.0,159.12,203007.52
124,207.0,162.51,251170.38
125,63.0,50.18,284487.03
126,210.0,149.24,238081.63
127,183.0,114.91,114765.21
128,210.0,162.4,245026.85
129,223.0,160.48,213626.9
130,209.0,160.77,248771.76
131,73.0,62.28,269443.7
132,216.0,154.65,257773.03
133,191.0,149.26,324253.37
134,11.0,9.42,1972639.83
135,227.0,169.43,212488.6
136,227.0,159.92,247923.06
137,234.0,164.28,273039.09
138,64.0,62.56,1536149.75
139,202.0,151.97,339614.53
140,210.0,158.64,301590.89
141,196.0,151.4,215126.36
142,219.0,153.0,301787.79
143,208.0,151.42,319780.09
144,153.0,131.37,148227.98
145,42.0,33.67,1759167.2
146,184.0,140.21,247505.48
147,239.0,168.02,207116.53
148,213.0,153.69,304425.57
149,74.0,68.85,203457.04
150,191.0,144.96,311619.84
151,169.0,123.12,472088.9
152,213.0,157.17,302677.81
153,193.0,138.76,342141.02
154,212.0,149.57,256539.16
155,190.0,122.26,162782.67
156,151.0,125.71,519145.59
157,205.0,155.54,274726.89
158,234.0,157.5,294211.25
159,212.0,148.13,361318.92
160,214.0,152.73,245120.37
161,165.0,127.39,544744.96
162,144.0,116.66,138753.07
163,204.0,148.9,387984.01
164,159.0,105.53,168358.6
165,176.0,135.24,332604.62
166,141.0,110.24,186269.85
167,219.0,162.61,242374.44
168,205.0,165.86,265158.37
169,205.0,151.68,349867.33
170,55.0,54.46,1265368.65
171,141.0,96.57,279748.28
172,199.0,132.14,426044.4
173,192.0,119.18,177044.11
174,180.0,152.4,376627.27
175,184.0,119.45,164220.31
176,137.0,107.05,171495.04
177,221.0,167.17,315077.57
178,213.0,145.99,352919.17
179,170.0,116.73,202340.16
180,200.0,143.38,453558.22
181,37.0,33.39,351723.12
182,178.0,151.57,329095.36
183,196.0,155.83,405292.64
184,193.0,137.92,703661.08
185,220.0,148.35,454736.42
186,216.0,166.84,320611.95
187,217.0,154.8,378892.73
188,219.0,148.01,389848.01
189,75.0,62.88,1454682.12
190,216.0,141.11,507423.05
191,65.0,46.81,224326.33
192,192.0,140.52,511568.16
193,28.0,25.24,462886.22
194,34.0,33.77,674760.82
195,217.0,172.09,399487.84
196,143.0,99.78,172271.87
197,85.0,41.59,210988.96
198,206.0,165.93,376690.5
199,210.0,154.95,468353.96
200,169.0,133.09,753085.7
201,94.0,76.26,644057.48
202,136.0,106.64,288454.17
203,119.0,100.55,570850.39
204,67.0,53.6,117526.46
205,129.0,95.6,167770.12
206,213.0,164.56,377897.85
207,153.0,112.6,244193.71
208,219.0,162.7,364206.01
209,187.0,139.17,476601.86
210,75.0,61.92,361059.71
211,213.0,153.05,383614.27
212,121.0,88.81,200422.99
213,220.0,159.66,411501.1
214,173.0,125.18,222133.81
215,170.0,107.51,206543.94
216,199.0,137.01,549591.33
217,74.0,60.98,1100093.12
218,88.0,84.75,851703.64
219,149.0,100.4,210652.25
220,145.0,116.85,772984.47
221,153.0,115.68,195662.81
222,210.0,154.35,378555.18
223,117.0,102.03,307951.56
224,192.0,135.17,547499.87
225,141.0,114.36,235871.09
226,146.0,103.67,239800.45
227,202.0,167.62,361514.9
228,141.0,104.46,430232.8
229,209.0,165.57,394975.88
230,64.0,54.48,438376.12
231,69.0,66.36,4424191.18
232,156.0,116.83,229195.72
233,142.0,110.22,442878.41
234,187.0,152.77,658498.01
235,139.0,100.74,219126.87
236,194.0,151.04,451292.47
237,178.0,102.33,349559.85
238,228.0,162.44,588219.83
239,132.0,98.13,210872.56
240,189.0,145.54,633118.38
241,162.0,115.78,274425.88
242,232.0,155.17,499160.21
243,69.0,66.75,4326305.08
244,87.0,67.05,229935.56
245,163.0,126.4,416618.54
246,163.0,95.29,342224.27
247,145.0,106.4,463334.98
248,190.0,153.26,583813.92
249,222.0,146.33,586849.32
250,147.0,105.37,230861.44
251,202.0,146.5,515231.37
252,218.0,168.39,453902.75
253,229.0,162.85,457289.76
254,146.0,87.45,279986.23
255,117.0,94.02,316197.45
256,83.0,76.61,1976382.57
257,192.0,150.63,412733.69
258,210.0,149.38,413154.35
259,139.0,102.81,227997.68
260,186.0,130.47,244885.3
261,214.0,167.61,503816.1
262,82.0,73.73,746333.97
263,116.0,90.52,184525.61
264,191.0,135.96,745814.13
265,216.0,161.41,480029.11
266,158.0,99.25,216218.07
267,206.0,153.41,549612.9
268,199.0,153.83,557928.77
269,47.0,43.37,1149055.29
270,60.0,51.64,2135252.04
271,168.0,105.09,183518.18
272,204.0,141.02,594804.93
273,182.0,142.28,677380.09
274,59.0,55.83,5081611.42
275,157.0,102.93,209650.4
276,149.0,126.28,1139730.41
277,194.0,150.94,702369.85
278,79.0,68.18,5620143.36
279,83.0,48.39,351675.8
280,216.0,164.23,641171.02
281,159.0,99.75,208948.15
282,99.0,94.59,1845565.38
283,142.0,92.36,142237.43
284,220.0,160.6,520263.18
285,188.0,142.11,656084.58
286,199.0,145.79,759536.52
287,98.0,90.82,285110.43
288,160.0,102.27,219522.09
289,149.0,101.44,524286.5
290,74.0,72.87,1042062.87
291,131.0,83.99,253986.0
292,64.0,57.0,742955.25
293,183.0,137.75,884519.44
294,142.0,99.99,511218.54
295,194.0,155.45,624313.21
296,129.0,83.48,265569.32
297,42.0,26.6,2239870.83
298,227.0,170.5,577521.05
299,189.0,139.98,1327097.25
300,190.0,181.74,1936183.51
301,135.0,91.31,309786.09
302,23.0,14.0,5679485.92
303,75.0,67.6,307421.94
304,224.0,163.92,620830.65
305,237.0,162.44,592057.28
306,102.0,92.86,4948793.43
307,78.0,70.47,1540421.38
308,197.0,156.82,657320.32
309,168.0,143.76,1660354.79
310,58.0,26.6,1483854.51
311,166.0,100.4,223007.03
312,121.0,97.82,338649.52
313,189.0,139.42,349241.0
314,73.0,64.54,913684.36
315,205.0,154.95,592211.16
316,69.0,56.58,943251.71
317,175.0,163.8,4780608.6
318,156.0,102.2,269866.97
319,125.0,108.47,2261258.03
320,176.0,133.75,577336.48
321,155.0,120.79,1278157.54
322,170.0,125.36,325907.23
323,148.0,114.08,409085.63
324,184.0,161.79,1715218.79
325,196.0,147.74,860577.27
326,80.0,66.7,388051.38
327,141.0,91.27,420087.01
328,150.0,116.55,352292.21
329,187.0,146.41,707594.66
330,191.0,150.37,990033.08
331,123.0,101.34,491645.9
332,140.0,113.63,380057.14
333,175.0,133.44,1409945.91
334,181.0,130.44,721519.42
335,131.0,107.97,2249870.65
336,132.0,110.25,1197385.77
337,143.0,108.52,362969.07
338,159.0,129.25,696177.53
339,178.0,130.4,891183.84
340,138.0,131.54,1231635.67
341,87.0,85.36,7054394.82
342,146.0,100.76,483479.87
343,151.0,140.24,1901146.0
344,237.0,165.06,815070.86
345,152.0,112.54,746154.99
346,141.0,99.13,449084.87
347,224.0,170.73,730682.3
348,163.0,128.1,776617.08
349,143.0,142.33,5282453.0
350,166.0,159.04,3052793.42
351,224.0,169.91,675738.77
352,170.0,109.24,372432.53
353,152.0,138.08,3204906.52
354,152.0,101.34,454228.28
355,150.0,110.38,774113.96
356,195.0,151.32,1076716.44
357,135.0,117.63,488024.2
358,145.0,85.49,453759.64
359,143.0,114.66,847194.84
360,196.0,160.24,680839.53
361,196.0,158.75,820483.4
362,187.0,147.28,1285058.41
363,115.0,95.84,523905.04
364,47.0,36.0,696500.52
365,125.0,95.62,551990.85
366,68.0,51.03,2193641.24
367,196.0,143.77,1145168.62
368,87.0,66.65,338007.02
369,146.0,120.99,719397.05
370,41.0,31.95,2215292.92
371,68.0,64.25,1053613.7
372,235.0,170.05,705290.18
373,148.0,122.73,1513154.05
374,109.0,84.87,464713.69
375,170.0,128.13,566657.13
376,155.0,113.04,336206.69
377,161.0,133.04,1626496.02
378,149.0,114.45,353693.01
379,96.0,71.38,633167.88
380,157.0,125.54,570228.03
381,137.0,104.12,374271.49
382,171.0,130.46,703576.08
383,148.0,101.74,523742.05
384,129.0,90.15,587190.89
385,200.0,153.72,801886.23
386,143.0,109.22,409732.51
387,70.0,63.11,517371.99
388,72.0,68.06,5594713.19
389,216.0,169.63,730808.51
390,170.0,129.46,1072918.86
391,178.0,147.11,886494.63
392,162.0,135.43,775695.31
393,140.0,110.46,429482.05
394,136.0,111.16,392791.45
395,199.0,152.92,966324.71
396,151.0,105.89,548115.8
397,139.0,101.78,794829.18
398,188.0,142.47,1016444.46
399,143.0,106.33,594454.07
400,243.0,164.25,869837.63
401,189.0,140.5,880986.78
402,142.0,110.74,439793.62
403,167.0,117.94,524675.36
404,148.0,111.44,468226.11
405,157.0,120.98,1632838.78
406,225.0,169.46,819504.71
407,209.0,145.41,875670.84
408,44.0,32.64,795786.33
409,161.0,132.59,819113.61
410,140.0,110.54,438962.61
411,189.0,133.92,909636.69
412,145.0,102.89,434091.53
413,202.0,118.25,393461.85
414,177.0,135.68,1160214.81
415,136.0,104.21,438325.35
416,153.0,93.8,526936.48
417,154.0,110.72,455530.35
418,145.0,91.0,547711.94
419,180.0,137.63,1300617.25
420,229.0,172.54,826784.02
421,12.0,9.05,2544243.38
422,181.0,135.18,1291199.9
423,191.0,140.52,791900.94
424,69.0,34.19,1160550.37
425,172.0,101.36,613655.71
426,82.0,65.75,1031646.97
427,160.0,118.17,1669827.48
428,143.0,103.61,597238.23
429,67.0,52.95,1520576.8
430,122.0,99.62,401307.73
431,193.0,127.51,1328290.91
432,40.0,33.19,863537.98
433,35.0,34.17,4393182.96
434,124.0,97.95,418948.38
435,192.0,145.16,1155379.23
436,130.0,100.96,465957.3
437,137.0,99.78,452914.16
438,147.0,96.83,776379.95
439,39.0,35.88,4099614.92
440,150.0,106.02,237664.77
441,166.0,129.85,1912093.07
442,128.0,105.91,490716.08
443,66.0,56.74,1594018.18
444,155.0,108.4,530274.05
445,186.0,81.41,616505.41
446,144.0,107.73,371473.91
447,178.0,146.39,1061168.06
448,81.0,56.38,665484.51
449,138.0,103.02,634917.46
450,94.0,46.1,497544.62
451,135.0,104.6,640890.33
452,177.0,142.89,869489.83
453,144.0,93.38,884896.01
454,143.0,55.95,771228.98
455,132.0,96.86,561072.05
456,160.0,94.3,587149.94
457,236.0,164.98,916267.02
458,55.0,51.9,1532812.67
459,146.0,117.78,1791063.3
460,147.0,96.45,615481.75
461,200.0,154.74,1019368.84
462,183.0,146.81,1083476.19
463,37.0,34.1,763275.66
464,204.0,149.23,877607.84
465,226.0,166.81,909826.18
466,130.0,100.04,445372.37
467,174.0,138.1,2109479.85
468,206.0,151.77,1122725.84
469,148.0,105.03,314496.25
470,67.0,52.73,2517658.84
471,151.0,123.98,1038060.88
472,193.0,141.06,1279764.57
473,150.0,105.23,452308.36
474,202.0,156.88,876160.29
475,117.0,94.92,649277.19
476,188.0,145.59,1223879.3
477,144.0,113.12,1073311.66
478,164.0,101.42,309030.75
479,233.0,171.02,1024750.51
480,161.0,100.59,479289.32
481,200.0,164.38,1079239.32
482,195.0,150.1,1082288.34
483,158.0,122.65,2014442.35
484,142.0,107.41,543159.96
485,145.0,93.28,329034.53
486,126.0,99.42,1138221.02
487,135.0,107.27,559714.41
488,121.0,98.07,749081.78
489,56.0,54.92,1258023.85
490,142.0,97.59,448135.02
491,213.0,140.31,859749.15
492,191.0,140.96,1573332.28
493,173.0,136.19,2187292.2
494,46.0,40.72,888387.22
495,149.0,95.56,317140.96
496,129.0,100.88,1062763.19
497,142.0,108.21,898100.33
498,127.0,97.74,434434.71
499,194.0,146.58,1073427.59
500,162.0,135.28,2270939.32
501,128.0,91.21,388448.43
502,146.0,102.0,889272.87
503,253.0,183.11,1250066.43
504,133.0,103.69,449318.82
505,38.0,29.87,2707183.82
506,183.0,153.81,1312888.19
507,42.0,41.82,11101034.73
508,136.0,92.41,348922.83
509,102.0,76.0,11166620.27
510,134.0,109.15,647914.57
511,216.0,135.2,1003418.52
512,136.0,104.44,495609.28
513,234.0,173.37,1089875.68
514,194.0,160.42,2391506.94
515,128.0,95.26,695630.46
516,171.0,127.84,2225384.27
517,110.0,85.57,377192.3
518,130.0,106.52,631050.78
519,43.0,38.82,7387782.88
520,187.0,142.94,1497918.3
521,116.0,104.92,2422849.79
522,192.0,147.22,1052763.8
523,192.0,154.21,1241729.04
524,60.0,53.44,631476.95
525,214.0,164.95,1060700.32
526,134.0,92.62,400888.7
527,122.0,112.12,2613788.2
528,125.0,107.99,1780197.35
529,161.0,108.92,855776.65
530,211.0,163.47,1191964.39
531,138.0,107.5,583965.72
532,132.0,99.38,575335.48
533,212.0,157.14,1038719.98
534,220.0,164.24,1384183.81
535,138.0,96.02,387957.81
536,139.0,107.38,615512.1
537,172.0,136.55,1077776.41
538,136.0,98.1,416676.33
539,146.0,111.08,870017.54
540,93.0,92.88,8265860.19
541,105.0,82.65,438779.57
542,129.0,88.24,651131.73
543,125.0,91.91,730946.47
544,220.0,170.39,1121237.07
545,37.0,29.42,3104063.81
546,132.0,101.33,501282.76
547,66.0,52.95,595624.48
548,163.0,103.84,707164.52
549,226.0,163.11,1141627.89
550,139.0,90.62,702938.63
551,205.0,149.63,1502603.11
552,138.0,94.9,389310.82
553,141.0,102.01,839619.35
554,178.0,147.84,1350111.15
555,119.0,81.21,584209.77
556,195.0,140.3,1649936.7
557,42.0,28.47,4280604.47
558,163.0,130.44,3187865.44
559,154.0,115.13,1023890.09
560,146.0,95.64,550915.25
561,138.0,105.47,570458.77
562,189.0,146.41,1536885.44
563,94.0,79.52,2882151.19
564,177.0,135.53,1475054.41
565,139.0,89.01,719836.56
566,138.0,110.53,650483.47
567,84.0,79.05,2210527.27
568,174.0,133.02,2680033.83
569,134.0,95.82,321232.64
570,153.0,142.32,1752246.28
571,191.0,139.91,1463662.74
572,153.0,102.92,525805.58
573,135.0,102.83,598221.35
574,166.0,136.63,2883250.2
575,207.0,160.44,1415786.02
576,42.0,32.65,1287499.68
577,140.0,93.48,364987.08
578,140.0,110.15,720240.46
579,230.0,169.42,1473293.61
580,69.0,68.39,6214611.13
581,140.0,102.64,492793.25
582,135.0,95.76,386289.13
583,195.0,148.17,1415505.24
584,119.0,78.15,2329815.79
585,186.0,145.75,1626107.76
586,149.0,112.13,1020423.58
587,208.0,164.4,1383056.12
588,134.0,107.6,680055.64
589,98.0,73.07,735996.92
590,137.0,99.83,272977.2
591,60.0,37.32,443260.89
592,217.0,157.11,1729041.15
593,187.0,149.7,1327451.02
594,138.0,109.91,677202.97
595,171.0,144.23,1719843.27
596,120.0,92.43,902938.73
597,151.0,125.58,2694475.67
598,158.0,91.61,684421.21
599,127.0,106.04,678108.22
600,147.0,107.87,661383.42
601,137.0,96.44,411350.03
602,152.0,108.41,806405.32
603,112.0,99.28,763244.7
604,220.0,164.68,1428643.64
605,173.0,134.15,1580508.66
606,158.0,125.8,2811660.2
607,122.0,100.02,621186.56
608,137.0,99.11,332397.45
609,180.0,141.72,3060085.22
610,175.0,136.14,1344926.04
611,154.0,106.26,701756.73
612,164.0,133.74,2901574.83
613,141.0,96.67,452895.91
614,74.0,65.45,14040682.82
615,150.0,104.36,858986.87
616,176.0,136.45,1800667.91
617,140.0,107.74,663261.18
618,140.0,98.29,479723.84
619,233.0,172.12,1324217.64
620,134.0,94.94,942418.6
621,212.0,157.89,1536572.59
622,114.0,74.33,980693.41
623,191.0,156.17,1708485.95
624,116.0,93.31,944586.51
625,138.0,108.07,684373.0
626,198.0,144.68,1684620.88
627,154.0,100.79,373059.31
628,138.0,106.97,680623.51
629,144.0,102.81,444749.9
630,198.0,160.13,1776958.89
631,196.0,138.94,1929829.05
632,130.0,104.83,685963.14
633,139.0,94.15,476809.62
634,167.0,140.41,1773915.37
635,133.0,109.72,725377.46
636,139.0,95.47,295194.18
637,154.0,137.9,3129581.67
638,153.0,110.7,1123253.73
639,186.0,138.16,1773288.84
640,138.0,93.77,497801.03
641,240.0,178.97,1745425.83
642,126.0,103.65,1692384.85
643,153.0,101.69,603361.71
644,33.0,31.32,4335077.71
645,138.0,132.82,2292523.68
646,140.0,91.83,617231.32
647,131.0,102.71,684963.42
648,175.0,138.55,1644174.98
649,144.0,92.96,522479.37
650,180.0,129.8,1532323.38
651,139.0,103.22,1240516.43
652,79.0,57.83,670290.28
653,138.0,96.93,348467.34
654,177.0,140.12,1533193.53
655,139.0,92.21,517685.49
656,130.0,99.7,675807.02
657,225.0,181.07,1477461.3
658,192.0,146.68,2330551.63
659,223.0,147.2,1623733.56
660,146.0,106.68,1398845.12
661,139.0,91.45,533500.01
662,234.0,168.67,1732989.65
663,147.0,104.36,1331184.71
664,232.0,167.29,1522749.88
665,137.0,95.41,560527.31
666,190.0,144.69,1647080.34
667,142.0,101.16,1331426.86
668,136.0,103.49,725717.38
669,196.0,153.45,1460925.16
670,169.0,153.99,1254145.58
671,152.0,101.91,832050.08
672,124.0,96.68,1345306.92
673,213.0,163.78,1402147.2
674,135.0,98.57,572650.77
675,162.0,120.53,3318600.02
676,138.0,104.6,1504565.62
677,179.0,145.64,1494744.09
678,142.0,111.94,1119598.34
679,126.0,95.96,726324.94
680,243.0,177.68,1740919.8
681,55.0,44.07,939880.84
682,116.0,92.73,1573100.04
683,155.0,121.0,790147.17
684,135.0,102.32,617575.32
685,199.0,145.55,2135372.38
686,190.0,147.83,1576416.98
687,124.0,96.32,687327.77
688,130.0,103.19,1749339.95
689,243.0,177.55,1687097.28
690,233.0,159.17,1495057.03
691,133.0,106.08,664459.2
692,205.0,148.72,2390499.79
693,121.0,109.04,7570776.46
694,199.0,150.68,2302984.56
695,135.0,108.02,744021.93
696,205.0,157.22,1243219.35
697,53.0,42.94,2030972.53
698,130.0,103.8,1576825.0
699,202.0,165.28,1761368.13
700,137.0,107.29,675342.88
701,189.0,145.97,2358006.14
702,163.0,124.68,1660271.54
703,218.0,170.97,1634028.78
704,139.0,104.59,1579232.66
705,143.0,119.05,1302578.7
706,215.0,150.46,1816337.69
707,182.0,133.18,1855670.13
708,211.0,164.54,1737273.6
709,133.0,109.32,886575.8
710,197.0,117.67,676616.93
711,138.0,108.49,701201.03
712,203.0,146.49,1803406.13
713,175.0,140.6,1648187.59
714,73.0,49.66,1027162.21
715,125.0,91.83,1315642.86
716,196.0,138.26,1532634.35
717,198.0,162.79,1614544.01
718,168.0,128.49,3705895.92
719,192.0,133.26,1675293.77
720,136.0,109.88,721675.49
721,177.0,141.82,1559156.66
722,134.0,95.23,1350209.34
723,135.0,106.57,855167.7
724,205.0,115.25,889468.67
725,240.0,177.77,1610276.3
726,130.0,108.77,841909.63
727,166.0,123.21,705325.6
728,135.0,101.09,1459957.32
729,168.0,145.59,6023813.88
730,204.0,141.55,1664447.97
731,186.0,143.11,2101596.32
732,140.0,92.7,1069817.64
733,90.0,80.32,8802104.95
734,212.0,165.61,1577649.43
735,191.0,134.65,2135218.04
736,134.0,105.65,835351.11
737,135.0,96.19,637772.93
738,196.0,148.18,1879656.7
739,104.0,95.66,1540383.2
740,211.0,145.45,1370916.76
741,67.0,64.91,5601611.57
742,110.0,109.08,16339312.08
743,183.0,141.58,2310045.05
744,214.0,164.39,2369271.52
745,123.0,98.86,814002.64
746,174.0,131.2,1746090.7
747,107.0,72.83,844377.97
748,201.0,163.24,1978783.57
749,136.0,100.46,629930.02
750,176.0,140.14,4051877.57
751,125.0,98.62,821932.72
752,201.0,147.54,1778925.15
753,23.0,21.19,7379363.74
754,200.0,160.9,2057137.48
755,127.0,99.45,799574.0
756,139.0,100.53,433335.25
757,234.0,168.69,1467815.85
758,137.0,102.83,1676685.92
759,201.0,160.59,1799520.86
760,92.0,69.16,2322327.93
761,62.0,56.73,2061980.58
762,135.0,103.17,832993.58
763,113.0,95.25,2935449.83
764,233.0,171.67,1549285.06
765,148.0,100.84,1550232.7
766,226.0,147.45,2096125.79
767,192.0,146.96,2609655.6
768,164.0,152.82,3136238.89
769,114.0,79.72,678687.67
770,130.0,100.25,825131.99
771,137.0,95.34,593169.32
772,200.0,146.75,2362022.92
773,230.0,176.03,1759308.75
774,136.0,100.3,821460.53
775,183.0,151.97,1877523.71
776,57.0,44.71,743853.37
777,142.0,89.97,856227.32
778,148.0,117.62,1619785.26
779,200.0,161.19,1837820.01
780,139.0,98.23,825486.12
781,150.0,108.36,3412175.79
782,68.0,64.56,4163429.36
783,154.0,97.53,386910.21
784,166.0,160.82,6333725.42
785,230.0,176.78,1804727.13
786,160.0,102.71,788636.61
787,150.0,121.95,3815863.95
788,225.0,164.44,1812168.33
789,209.0,165.42,2192768.14
790,96.0,93.67,17543716.5
791,173.0,166.97,5694649.54
792,196.0,148.18,2220874.37
793,133.0,93.63,640918.89
794,229.0,148.69,1441807.52
795,111.0,87.05,1395248.49
796,139.0,100.42,1845213.24
797,150.0,114.8,1769329.98
798,159.0,123.8,3934141.15
799,142.0,108.16,886622.7
800,172.0,135.94,1705404.46
801,158.0,130.02,4182567.27
802,72.0,58.46,8204851.73
803,230.0,176.62,1907826.97
804,125.0,80.22,713880.17
805,145.0,120.48,3826107.86
806,153.0,109.08,1674935.04
807,101.0,76.48,971370.93
808,229.0,156.02,2262801.79
809,197.0,146.27,1872395.9
810,156.0,108.22,763241.54
811,88.0,60.02,3273083.48
812,147.0,102.62,1625223.02
813,208.0,153.29,1580642.44
814,132.0,101.59,803468.12
815,216.0,155.7,1811158.44
816,151.0,97.0,463355.34
817,192.0,134.37,2512034.55
818,230.0,176.38,1870942.72
819,229.0,177.34,1713261.56
820,144.0,111.54,950778.6
821,152.0,95.96,573650.35
822,61.0,44.42,1776738.05
823,235.0,179.53,1902478.59
824,134.0,108.53,2399717.64
825,172.0,133.62,1956480.57
826,232.0,172.57,1757794.98
827,194.0,104.36,1468878.23
828,168.0,95.93,616189.85
829,220.0,155.18,1638548.49
830,191.0,132.04,2823921.23
831,236.0,163.05,1977409.23
832,85.0,80.58,3605787.29
833,189.0,173.12,4473695.6
834,58.0,52.81,13980413.81
835,126.0,92.68,2016153.9
836,135.0,91.83,702917.22
837,156.0,121.3,4154180.94
838,70.0,69.48,6797877.76
839,209.0,152.26,2042283.08
840,253.0,180.2,1923270.13
841,241.0,156.75,2209419.43
842,143.0,91.79,324545.98
843,186.0,138.58,2338406.27
844,212.0,151.82,1747792.97
845,72.0,63.63,2990042.59
846,173.0,142.8,2275425.53
847,136.0,94.11,380049.09
848,202.0,148.37,2010103.25
849,50.0,46.82,13480287.94
850,228.0,175.73,1928818.18
851,37.0,34.15,1713105.6
852,142.0,101.56,1392570.5
853,175.0,141.47,4691872.02
854,51.0,50.36,6967342.45
855,214.0,133.05,2841593.68
856,199.0,152.91,2114802.37
857,142.0,95.02,454858.47
858,243.0,171.86,2250980.8
859,167.0,124.71,996917.39
860,158.0,98.52,470711.16
861,242.0,161.76,1897144.74
862,95.0,82.44,2084543.72
863,196.0,131.53,2434767.43
864,249.0,182.25,2090170.95
865,141.0,87.28,608318.86
866,142.0,136.49,4998479.26
867,162.0,119.41,676684.01
868,47.0,34.23,2837464.86
869,93.0,90.57,16822783.64
870,164.0,133.35,2311947.55
871,176.0,133.63,2810586.68
872,149.0,131.55,2954384.69
873,118.0,85.07,998342.19
874,235.0,162.72,2154204.12
875,131.0,107.84,1031851.21
876,135.0,96.06,1413616.33
877,151.0,92.31,874758.11
878,218.0,170.59,2206200.53
879,49.0,24.64,957160.53
880,182.0,124.77,4183351.4
881,237.0,165.3,2131954.53
882,142.0,96.63,1397389.09
883,141.0,87.85,622524.02
884,239.0,165.05,1968060.45
885,127.0,112.4,4805062.06
886,129.0,123.52,5227287.61
887,247.0,182.82,2315867.72
888,192.0,128.54,2772128.8
889,126.0,97.3,1340848.29
890,164.0,127.11,4311800.75
891,234.0,162.2,2140099.87
892,62.0,49.28,7557572.22
893,145.0,91.68,1192759.21
894,134.0,99.69,1400630.4
895,121.0,94.6,1377840.67
896,214.0,157.66,2227952.96
897,66.0,62.66,3036626.05
898,71.0,66.98,5169121.62
899,80.0,66.92,972997.42
900,166.0,115.99,1552806.17
901,130.0,98.31,1362860.53
902,127.0,100.5,989128.83
903,236.0,175.84,1735837.8
904,141.0,91.11,701147.19
905,132.0,98.21,1444554.47
906,131.0,103.06,1037641.11
