,Max Velocity,Avg Velocity
769,77.48038000000001,47.18
770,85.87584,60.88
771,84.0702,58.17
772,85.69516999999999,60.61
773,81.93999000000001,54.85
774,82.37536999999999,55.54
775,79.08655999999999,50.08
776,81.43054000000001,54.02
777,80.64471999999999,52.74
778,78.81273,49.6
779,78.62366999999999,49.27
780,74.90511,41.89
781,92.21695,69.82
782,79.25015,50.37
783,92.62254,70.37
784,87.27438000000001,62.92
785,88.54074,64.73
786,97.19218000000001,76.41
787,78.74634,49.49
788,84.86983000000001,59.38
789,74.85585999999999,41.78
790,83.37608,57.1
791,86.01965,61.09
792,90.33559,67.24
793,92.53645,70.25
794,87.60233000000001,63.39
795,91.40285,68.71
796,93.3643,71.37
797,88.37435,64.49
798,89.17251999999999,65.62
799,85.9244,60.95
800,79.63198,51.03
801,89.39702,65.94
802,78.17657,48.46
803,88.17461,64.21
804,81.88475,54.76
805,88.74998000000001,65.03
806,73.69881,38.76
807,93.01685,70.9
808,97.05453,76.23
809,92.39441,70.06
810,76.29478,44.87
811,73.67036999999999,38.67
812,91.03481,68.21
813,74.07145,39.83
814,79.14574,50.19
815,96.30703000000001,75.26
816,76.39635,45.08
817,92.55568000000001,70.28
818,89.81571,66.52
819,79.35854,50.56
820,88.74863,65.02
821,78.93015,49.81
822,82.8117,56.23
823,82.37358,55.54
824,74.22398000000001,40.24
825,73.93411,39.46
826,89.21992,65.69
827,88.11205,64.12
828,78.48451999999999,49.02
829,80.35365,52.25
830,79.95691,51.58
831,86.57861,61.91
832,93.18027,71.12
833,87.03226,62.57
834,74.78535,41.62
835,83.07093,56.63
836,85.18514,59.85
837,92.63056,70.38
838,79.77580999999999,51.27
839,75.16897,42.49
840,85.38410999999999,60.15
841,82.52246,55.77
842,90.88606,68.0
843,81.80606999999999,54.63
844,80.63249,52.72
845,82.19115,55.25
846,99.25516999999999,79.06
847,84.92784,59.47
848,88.92889,65.28
849,80.66348,52.77
850,84.68069,59.1
851,80.10846,51.84
852,81.13802,53.55
853,76.132,44.54
854,75.47991,43.18
855,96.93224000000001,76.07
856,76.58955999999999,45.46
857,77.88214,47.93
858,84.24016999999999,58.43
859,80.06534,51.77
860,89.76075,66.44
861,77.1869,46.62
862,81.23886999999999,53.71
863,78.69575,49.4
864,74.87801,41.83
865,87.77605,63.64
866,94.23895,72.53
867,79.57648,50.93
868,76.27219000000001,44.83
869,74.7047,41.43
870,96.71974,75.79
871,74.66213,41.32
872,87.51786,63.27
873,81.66769000000001,54.41
874,88.18406999999999,64.22
875,86.92793,62.42
876,89.37895,65.91
877,101.0228,81.3
878,87.46465,63.19
879,86.43861,61.7
880,82.7473,56.12
881,81.49883,54.13
882,86.72305,62.12
883,76.50253000000001,45.29
884,93.2297,71.19
885,87.402,63.1
886,91.24653,68.5
887,95.56664,74.29
888,79.89461,51.48
889,82.93443,56.42
890,91.4342,68.75
891,77.98376999999999,48.11
892,85.76588000000001,60.72
893,90.94886,68.09
894,99.57996,79.47
895,87.34926999999999,63.03
896,87.14442,62.73
897,89.92766999999999,66.68
898,76.84105,45.96
899,89.31349,65.82
900,95.92121999999999,74.75
901,87.71405,63.55
902,76.42965,45.15
903,75.18856,42.54
904,81.78782,54.6
905,89.6735,66.32
906,82.23763000000001,55.32
907,75.28596,42.75
908,87.67376999999999,63.49
909,90.56354,67.56
910,78.69189,49.39
911,78.58423,49.2
912,80.89673,53.15
913,84.75674000000001,59.21
914,78.03385,48.2
915,88.62051,64.84
916,95.42894,74.11
917,79.41004000000001,50.65
918,75.08839,42.31
919,87.19929,62.81
920,78.6357,49.29
921,91.03639,68.21
922,74.68652,41.38
923,80.88753,53.14
924,91.87432,69.35
925,92.52656999999999,70.24
926,84.32839,58.56
927,75.37496,42.95
928,78.86623,49.7
929,80.68284,52.8
930,81.48549,54.11
931,74.49093,40.91
932,77.40345,47.03
933,81.91438000000001,54.8
934,78.8843,49.73
935,91.04309,68.22
936,94.33418,72.66
937,90.57366,67.57
938,91.37236999999999,68.67
939,84.76505,59.22
940,95.16566,73.76
941,97.09425,76.28
942,89.04057,65.43
943,88.15791999999999,64.19
944,88.30445999999999,64.39
945,87.10136,62.67
946,89.97391,66.74
947,74.7154,41.45
948,90.6508,67.68
949,78.79239,49.57
950,94.42546,72.78
951,86.84258,62.29
952,97.38975,76.66
953,82.4955,55.73
954,80.95824,53.25
955,82.21234,55.28
956,76.05726999999999,44.39
957,79.49656999999999,50.8
958,98.39083000000001,77.95
959,80.03471,51.71
960,80.06773000000001,51.77
961,86.42957,61.69
962,94.38423,72.73
963,76.51011,45.31
964,78.09674,48.32
965,76.82786999999999,45.93
966,88.03996,64.02
967,79.44183000000001,50.7
968,92.31039,69.95
969,84.52622,58.86
970,84.7718,59.23
971,86.99651,62.52
972,87.6992,63.53
973,82.12299999999999,55.14
974,81.28222,53.78
975,92.99913000000001,70.88
976,85.97493,61.02
977,76.99093,46.25
978,86.71781,62.11
979,76.71531999999999,45.71
980,88.99006,65.36
981,82.67837,56.02
982,87.22961,62.85
983,90.41436999999999,67.35
984,88.28145,64.36
985,80.85161,53.08
986,91.24436,68.49
987,78.93327,49.82
988,79.09748,50.1
989,79.7212,51.18
990,76.37039,45.03
991,85.35594,60.11
992,78.04372,48.22
993,84.35088,58.6
994,80.10624,51.83
995,85.96213,61.01
996,76.8863,46.05
997,75.4555,43.12
998,92.64475,70.4
999,88.22892,64.29
1000,87.331,63.0
1001,74.57135,41.11
1002,83.08643000000001,56.65
1003,76.52972,45.35
1004,77.30624,46.85
1005,78.07615,48.28
1006,76.02435,44.32
1007,84.38792,58.65
1008,74.92926999999999,41.95
1009,81.59895,54.3
1010,82.52141,55.77
1011,89.63361,66.27
1012,80.02879,51.7
1013,96.21396999999999,75.13
1014,82.44585,55.65
1015,85.54706999999999,60.39
1016,76.99514,46.26
1017,78.58788,49.2
1018,87.81284000000001,63.69
1019,77.36358,46.96
1020,79.87505,51.44
1021,91.04236999999999,68.22
1022,90.55125,67.54
1023,77.53716999999999,47.29
1024,82.54684,55.81
1025,85.82092,60.8
1026,79.6494,51.06
1027,81.31524,53.84
1028,73.96203,39.53
1029,80.66824,52.77
1030,87.84839000000001,63.74
1031,83.62271,57.49
1032,75.56322,43.35
1033,75.69933,43.64
1034,83.40279,57.15
1035,74.0174,39.69
1036,76.51279,45.31
1037,89.04585,65.44
1038,77.1923,46.63
1039,86.2422,61.42
1040,90.31783,67.22
1041,85.90396,60.92
1042,74.54666999999999,41.05
1043,85.13436999999999,59.78
1044,76.23845,44.76
1045,85.77266,60.73
1046,78.88691,49.73
1047,89.5333,66.13
1048,78.01321,48.17
1049,88.71678,64.98
1050,95.54373000000001,74.26
1051,77.25191,46.75
1052,87.42878,63.14
1053,96.09934,74.98
1054,76.55527,45.4
1055,80.16615,51.94
1056,82.71333,56.07
1057,89.25568,65.74
1058,82.19881,55.26
1059,89.11795,65.54
1060,92.15635999999999,69.74
1061,77.70826,47.6
1062,94.12054,72.38
1063,76.22023,44.72
1064,79.59867,50.97
1065,81.44577,54.05
1066,77.00098,46.27
1067,86.42545,61.69
1068,80.04525,51.73
1069,81.12311,53.52
1070,88.31095,64.4
1071,82.17711,55.22
1072,88.73744,65.01
1073,96.18597,75.1
1074,84.95727,59.51
1075,82.81345,56.23
1076,77.95943,48.07
1077,87.15183,62.74
1078,80.38316,52.3
1079,80.67705,52.79
1080,77.08909,46.44
1081,85.13638,59.78
1082,82.94168,56.43
1083,81.72986,54.51
1084,74.78275,41.61
1085,88.90221,65.24
1086,85.79986,60.77
1087,82.47756,55.7
1088,80.53471,52.55
1089,77.29491999999999,46.83
1090,76.0655,44.41
1091,77.08371,46.43
1092,93.96653,72.17
1093,89.76595,66.45
1094,73.79494,39.05
1095,79.79826,51.31
1096,75.70617,43.66
1097,93.21115,71.16
1098,85.61669,60.5
1099,82.48051,55.7
1100,89.76691,66.45
1101,77.07274,46.41
1102,94.56232,72.96
1103,79.84074,51.38
1104,73.81262,39.11
1105,85.88167,60.89
1106,81.20125999999999,53.65
1107,78.97729,49.89
1108,87.05601,62.6
1109,75.74282,43.74
1110,84.4503,58.75
1111,81.66404,54.4
1112,89.87651,66.6
1113,76.6969,45.68
1114,87.98857,63.94
1115,84.75185,59.2
1116,84.37218,58.63
1117,85.66821999999999,60.57
1118,75.75813000000001,43.77
1119,85.22881,59.92
1120,81.09326,53.47
1121,94.06505,72.3
1122,86.04881999999999,61.13
1123,79.09328000000001,50.1
1124,75.57552,43.38
1125,80.16739,51.94
1126,84.92795,59.47
1127,90.49136,67.46
1128,88.61835,64.84
1129,96.94341,76.08
1130,85.33328,60.07
1131,95.39534,74.06
1132,75.38179000000001,42.96
1133,79.32644,50.5
1134,84.50301,58.83
1135,74.79774,41.65
1136,73.93005,39.45
1137,78.94714,49.84
1138,86.69005,62.07
1139,85.94141,60.98
1140,83.45271,57.22
1141,82.17943000000001,55.23
1142,81.91733,54.81
1143,84.27783000000001,58.49
1144,100.1442,80.19
1145,85.46582,60.27
1146,91.59141,68.97
1147,86.08574,61.19
1148,79.69152,51.13
1149,84.29723,58.52
1150,90.08091999999999,66.89
1151,96.50742,75.52
1152,75.40284,43.01
1153,97.92579,77.35
1154,82.67146,56.01
1155,76.50723,45.3
1156,90.65893,67.69
1157,79.27818,50.42
1158,80.47545,52.45
1159,76.16072,44.6
1160,89.78474,66.48
1161,77.37711,46.98
1162,74.57185,41.11
1163,77.12959000000001,46.51
1164,88.72146,64.98
1165,98.10984,77.59
1166,91.1222,68.33
1167,86.72745,62.13
1168,88.14993,64.17
1169,84.66808,59.08
1170,83.38277,57.11
1171,86.6099,61.96
1172,86.10101,61.21
1173,88.86435999999999,65.19
1174,89.39528,65.93
1175,92.57001,70.3
1176,84.86905,59.38
1177,89.7153,66.38
1178,80.31855,52.19
1179,84.26529000000001,58.47
1180,90.84264,67.94
1181,86.53674000000001,61.85
1182,86.43193000000001,61.7
1183,90.9708,68.12
1184,77.7673,47.71
1185,93.20313,71.15
1186,87.04420999999999,62.59
1187,84.14577,58.29
1188,89.60985,66.23
1189,83.87879000000001,57.88
1190,79.23879000000001,50.35
1191,87.1792,62.78
1192,83.21582,56.86
1193,75.3485,42.89
1194,87.61341999999999,63.41
1195,84.36568,58.62
1196,81.44518000000001,54.05
1197,95.03845,73.59
1198,74.68509,41.38
1199,73.56963,38.32
1200,74.71875,41.46
1201,83.71441999999999,57.63
1202,97.17197,76.38
1203,82.85736999999999,56.3
1204,79.08406,50.08
1205,78.21584,48.54
1206,79.1552,50.2
1207,88.04157,64.02
1208,91.71727,69.14
1209,86.98039,62.49
1210,83.22731,56.87
1211,76.34295999999999,44.97
1212,85.15695,59.81
1213,85.42239000000001,60.21
1214,83.36133000000001,57.08
1215,90.71526999999999,67.77
1216,95.08462,73.65
1217,75.42622,43.06
1218,88.06454000000001,64.05
1219,78.74176999999999,49.48
1220,76.77956999999999,45.84
1221,79.50411,50.81
1222,93.46175,71.5
1223,73.68760999999999,38.72
1224,86.31918,61.53
1225,85.18225,59.85
1226,75.38135,42.96
1227,85.2389,59.93
1228,81.22587,53.69
1229,88.4973,64.67
1230,94.3586,72.69
1231,76.79403,45.87
1232,88.41643,64.55
1233,89.78981,66.48
1234,89.14537,65.58
1235,75.89555,44.06
1236,82.24233000000001,55.33
1237,87.99781,63.96
1238,89.77496,66.46
1239,90.75841,67.83
1240,82.86198,56.3
1241,77.72581,47.64
1242,78.24138,48.58
1243,92.34138,69.99
1244,88.47855,64.64
1245,83.72009,57.63
1246,77.78219,47.74
1247,90.67283,67.71
1248,88.38422,64.51
1249,88.99798,65.37
1250,77.38953000000001,47.01
1251,78.39572,48.86
1252,88.02654,64.0
1253,93.95284000000001,72.15
1254,90.02127,66.81
1255,94.73309,73.19
1256,76.3694,45.03
1257,89.20898000000001,65.67
1258,99.53827,79.42
1259,83.42876,57.19
1260,75.9858,44.24
1261,80.20867,52.01
1262,77.14375,46.54
1263,81.29807,53.81
1264,80.58801,52.64
1265,88.10899,64.12
1266,84.04534,58.13
1267,73.80385,39.08
1268,78.43168,48.92
1269,87.97955,63.93
1270,80.50794,52.51
1271,81.51078000000001,54.15
1272,84.13985,58.28
1273,97.04351,76.21
1274,87.81348,63.69
1275,74.33968,40.53
1276,89.44391999999999,66.0
1277,85.07198000000001,59.68
1278,77.01352,46.29
1279,90.71828000000001,67.77
1280,75.32117,42.83
1281,76.18406999999999,44.65
1282,89.36778000000001,65.89
1283,80.41809,52.36
1284,85.36714,60.12
1285,89.08556,65.5
1286,91.72009,69.14
1287,87.86859,63.77
1288,82.76239,56.15
1289,75.31673,42.82
1290,88.6507,64.88
1291,96.37132,75.34
1292,79.43606,50.69
1293,96.1221,75.01
1294,75.89774,44.06
1295,91.50205,68.85
1296,89.1963,65.65
1297,91.43214,68.75
1298,82.26612,55.36
1299,98.29784000000001,77.83
1300,96.00089,74.86
1301,80.44012,52.4
1302,82.37761,55.54
1303,82.2779,55.38
1304,87.39475,63.09
1305,90.63636,67.66
1306,78.42556,48.91
1307,75.04964,42.22
1308,73.98299,39.59
1309,81.66575,54.4
1310,87.28429,62.93
1311,79.10035,50.11
1312,83.96831,58.02
1313,79.95382,51.58
1314,88.19734,64.24
1315,89.61641999999999,66.24
1316,86.11028,61.22
1317,87.21528,62.83
1318,79.13116,50.16
1319,77.1231,46.5
1320,87.88445,63.79
1321,76.12459,44.53
1322,83.19836,56.83
1323,77.02541,46.31
1324,80.02592,51.7
1325,80.61748,52.69
1326,91.37697,68.68
1327,85.92189,60.95
1328,91.1394,68.35
1329,84.2775,58.49
1330,88.76658,65.05
1331,94.47836,72.85
1332,89.06671,65.47
1333,94.97295,73.5
1334,79.64235,51.05
1335,96.50624,75.52
1336,74.89098,41.86
1337,88.69595,64.95
1338,84.72400999999999,59.16
1339,85.58768,60.45
1340,74.7796,41.6
1341,77.58645,47.38
1342,79.51257,50.82
1343,88.62878,64.85
1344,81.89304,54.77
1345,90.76588000000001,67.84
1346,79.99343,51.64
1347,82.89464,56.36
1348,78.74887,49.49
1349,74.60762,41.19
1350,86.69899000000001,62.08
1351,79.88138000000001,51.45
1352,80.29391,52.15
1353,92.98576,70.86
1354,83.34763000000001,57.06
1355,81.67831,54.42
1356,79.71139000000001,51.16
1357,85.8276,60.81
1358,77.59177,47.39
1359,90.76505999999999,67.84
1360,74.64676999999999,41.29
1361,77.71953,47.63
1362,74.47314,40.87
1363,88.52808,64.71
1364,78.59315,49.21
1365,77.9899,48.12
1366,83.05064,56.6
1367,93.58648000000001,71.66
1368,81.59451,54.29
1369,87.03912,62.58
1370,96.41747,75.4
1371,86.26009,61.44
1372,93.04013,70.93
1373,96.57455,75.6
1374,89.18034,65.63
1375,84.79273,59.27
1376,75.4006,43.0
1377,83.62369,57.49
1378,90.47733000000001,67.44
1379,89.41283,65.96
1380,86.4278,61.69
1381,75.3759,42.95
1382,82.67644,56.01
1383,91.76649,69.21
1384,84.28971999999999,58.5
1385,87.63667,63.44
1386,90.20349,67.06
1387,75.62463000000001,43.49
1388,89.14329000000001,65.58
1389,80.07902,51.79
1390,85.42756,60.21
1391,82.55235,55.82
1392,88.92644,65.27
1393,92.39766999999999,70.06
1394,88.15881999999999,64.19
1395,91.93681,69.44
1396,88.56477,64.76
1397,91.85878000000001,69.33
1398,82.8487,56.28
1399,84.14434,58.28
1400,77.18466,46.62
1401,77.63071,47.46
1402,87.73794000000001,63.59
1403,86.87975,62.35
1404,81.02404,53.36
1405,81.81988,54.65
1406,89.07595,65.48
1407,94.77223000000001,73.24
1408,84.95706,59.51
1409,76.57823,45.44
1410,75.00333,42.12
1411,81.87759,54.75
1412,82.83225999999999,56.26
1413,77.98376,48.11
1414,83.70655,57.61
1415,86.94659,62.44
1416,87.36272,63.05
1417,81.86546,54.73
1418,85.40386,60.18
1419,91.56465,68.93
1420,85.28804000000001,60.01
1421,77.06657,46.39
1422,77.37355,46.98
1423,85.19476,59.87
1424,75.70966999999999,43.67
1425,86.97944,62.49
1426,95.04697,73.6
1427,88.02155,63.99
1428,89.29558,65.79
1429,89.08046999999999,65.49
1430,94.70176,73.15
1431,78.2094,48.52
1432,92.55801,70.28
1433,74.01311,39.68
1434,74.15718000000001,40.06
1435,91.61739,69.0
1436,82.75437,56.14
1437,73.64888,38.59
1438,78.46583000000001,48.99
1439,80.95338000000001,53.25
1440,81.63138000000001,54.35
1441,92.00089,69.53
1442,73.57418,38.33
1443,80.81421999999999,53.02
1444,77.26825,46.78
1445,89.04086,65.44
1446,77.65723,47.51
1447,96.40536,75.38
1448,83.48321999999999,57.27
1449,90.7198,67.77
1450,75.6125,43.46
1451,86.80530999999999,62.24
1452,81.61268000000001,54.32
1453,82.32308,55.46
1454,75.18949,42.54
1455,77.58230999999999,47.37
1456,79.72906,51.19
1457,78.23956,48.58
1458,85.82511,60.8
1459,75.87016,44.0
1460,86.00837,61.07
1461,84.33894000000001,58.58
1462,85.64864,60.54
1463,80.06699,51.77
1464,77.42643000000001,47.08
1465,85.93764,60.97
1466,97.90294,77.32
1467,80.52144,52.53
1468,88.30943,64.4
1469,91.72059,69.14
1470,92.90418000000001,70.75
1471,85.62876,60.51
1472,80.22073,52.03
1473,75.81839000000001,43.9
1474,83.20393,56.84
1475,78.14101,48.4
1476,73.86756,39.27
1477,84.07955,58.19
1478,86.09418000000001,61.2
1479,90.90737,68.03
1480,74.90692,41.9
1481,86.47879,61.76
1482,91.2922,68.56
1483,82.07878000000001,55.07
1484,85.15331,59.81
1485,77.10441999999999,46.47
1486,74.71564000000001,41.45
1487,80.10063000000001,51.83
1488,87.68625,63.51
1489,76.57029,45.43
1490,75.91091,44.09
1491,90.94189,68.08
1492,80.04604,51.73
1493,82.296,55.41
1494,93.63433,71.73
1495,74.20048,40.18
1496,93.72268000000001,71.85
1497,88.70040999999999,64.95
1498,82.13162,55.15
1499,79.10401,50.11
